"File","waveforms","time"
"St19_13-ch1_BRA20fem.converted.ANA",12,16246.11
"St19_13-ch1_BRA20fem.converted.ANA",5,16279.43
"St19_13-ch1_BRA20fem.converted.ANA",12,16298.7
"St19_13-ch1_BRA20fem.converted.ANA",5,16307.44
"St19_13-ch1_BRA20fem.converted.ANA",12,16335.62
"St19_13-ch1_BRA20fem.converted.ANA",5,16372.62
"St19_13-ch1_BRA20fem.converted.ANA",12,16496.38
"St19_13-ch1_BRA20fem.converted.ANA",5,16526.15
"St19_13-ch1_BRA20fem.converted.ANA",12,16586.38
"St19_13-ch1_BRA20fem.converted.ANA",5,16595.12
"St19_13-ch1_BRA20fem.converted.ANA",12,16712.85
"St19_13-ch1_BRA20fem.converted.ANA",5,16719.02
"St19_13-ch1_BRA20fem.converted.ANA",12,16773.69
"St19_13-ch1_BRA20fem.converted.ANA",5,16795.14
"St19_13-ch1_BRA20fem.converted.ANA",12,16819.73
"St19_13-ch1_BRA20fem.converted.ANA",5,16826.77
"St19_13-ch1_BRA20fem.converted.ANA",12,16880.28
"St19_13-ch1_BRA20fem.converted.ANA",5,16903.9
"St19_13-ch1_BRA20fem.converted.ANA",12,17056.75
"St19_13-ch1_BRA20fem.converted.ANA",5,17076.2
"St19_13-ch1_BRA20fem.converted.ANA",12,17146.61
"St19_13-ch1_BRA20fem.converted.ANA",5,17162.92
"St19_13-ch1_BRA20fem.converted.ANA",12,17303.53
"St19_13-ch1_BRA20fem.converted.ANA",5,17310.19
"St19_13-ch1_BRA20fem.converted.ANA",12,17402.04
"St19_13-ch1_BRA20fem.converted.ANA",5,17410.62
"St19_13-ch1_BRA20fem.converted.ANA",12,17457.32
"St19_13-ch1_BRA20fem.converted.ANA",5,17480.95
"St19_13-ch1_BRA20fem.converted.ANA",12,17561.95
"St19_13-ch1_BRA20fem.converted.ANA",5,17579.57
"St19_13-ch1_BRA20fem.converted.ANA",12,17658.51
"St19_13-ch1_BRA20fem.converted.ANA",5,17684.62
"St19_13-ch1_BRA20fem.converted.ANA",12,17697.59
"St19_13-ch1_BRA20fem.converted.ANA",5,17703.94
"St19_13-ch1_BRA20fem.converted.ANA",12,17789.65
"St19_13-ch1_BRA20fem.converted.ANA",5,17798.6
"St19_13-ch1_BRA20fem.converted.ANA",12,17932.69
"St19_13-ch1_BRA20fem.converted.ANA",5,17956.57
"St19_13-ch1_BRA20fem.converted.ANA",12,18072.58
"St19_13-ch1_BRA20fem.converted.ANA",5,18081.55
"St19_13-ch1_BRA20fem.converted.ANA",12,18367.73
"St19_13-ch1_BRA20fem.converted.ANA",5,18381.44
"St19_13-ch1_BRA20fem.converted.ANA",12,18429.88
"St19_13-ch1_BRA20fem.converted.ANA",5,18438.38
"St19_13-ch1_BRA20fem.converted.ANA",12,18498.84
"St19_13-ch1_BRA20fem.converted.ANA",5,18507.94
"St19_13-ch1_BRA20fem.converted.ANA",12,18596.2
"St19_13-ch1_BRA20fem.converted.ANA",5,18630.58
"St19_13-ch1_BRA20fem.converted.ANA",12,18650.76
"St19_13-ch1_BRA20fem.converted.ANA",5,18688.06
"St19_13-ch1_BRA20fem.converted.ANA",12,18714.36
"St19_13-ch1_BRA20fem.converted.ANA",5,18801.74
"St19_13-ch1_BRA20fem.converted.ANA",12,18812.19
"St19_13-ch1_BRA20fem.converted.ANA",5,18937.61
"St19_13-ch1_BRA20fem.converted.ANA",12,18947.68
"St19_13-ch1_BRA20fem.converted.ANA",5,19063.72
"St19_13-ch1_BRA20fem.converted.ANA",12,19102.34
"St19_13-ch1_BRA20fem.converted.ANA",5,19152.94
"St19_13-ch1_BRA20fem.converted.ANA",12,19204.41
"St19_13-ch1_BRA20fem.converted.ANA",5,19252.73
"St19_13-ch1_BRA20fem.converted.ANA",12,19282.83
"St19_13-ch1_BRA20fem.converted.ANA",5,19587.86
"St19_13-ch1_BRA20fem.converted.ANA",12,19601.58
"St19_13-ch1_BRA20fem.converted.ANA",5,19769.6
"St19_13-ch1_BRA20fem.converted.ANA",12,19785.91
"St19_13-ch1_BRA20fem.converted.ANA",5,19872.01
"St19_13-ch1_BRA20fem.converted.ANA",12,19886.76
"St19_13-ch1_BRA20fem.converted.ANA",5,19987
"St19_13-ch1_BRA20fem.converted.ANA",12,19999.81
"St19_13-ch1_BRA20fem.converted.ANA",5,20102.18
"St19_13-ch1_BRA20fem.converted.ANA",12,20121.42
"St19_13-ch1_BRA20fem.converted.ANA",5,20215.92
"St19_13-ch1_BRA20fem.converted.ANA",12,20239.75
"St19_13-ch1_BRA20fem.converted.ANA",5,20401.28
"St19_13-ch1_BRA20fem.converted.ANA",12,20442.03
"St19_13-ch1_BRA20fem.converted.ANA",5,20497.36
"St19_13-ch1_BRA20fem.converted.ANA",12,20552.76
"St19_13-ch1_BRA20fem.converted.ANA",5,20908.09
"St19_13-ch1_BRA20fem.converted.ANA",12,20941.7
"St19_13-ch1_BRA20fem.converted.ANA",5,20972.79
"St19_13-ch1_BRA20fem.converted.ANA",12,21022.78
"St19_13-ch1_BRA20fem.converted.ANA",5,21106.26
"St19_13-ch1_BRA20fem.converted.ANA",2,21116.91
"St19_13-ch1_BRA20fem.converted.ANA",1,21118.13
"St19_13-ch1_BRA20fem.converted.ANA",2,21514.85
"St19_13-ch1_BRA20fem.converted.ANA",1,21527.02
"St19_13-ch1_BRA20fem.converted.ANA",2,22823.61
"St19_13-ch1_BRA20fem.converted.ANA",1,22841.21
"St19_13-ch1_BRA20fem.converted.ANA",2,23320.92
"St19_13-ch1_BRA20fem.converted.ANA",1,23332.03
"St19_13-ch1_BRA20fem.converted.ANA",2,24190.56
"St19_13-ch1_BRA20fem.converted.ANA",1,24200.59
"St19_13-ch1_BRA20fem.converted.ANA",2,24237.79
"St19_13-ch1_BRA20fem.converted.ANA",1,24260.92
"St19_13-ch1_BRA20fem.converted.ANA",2,24374.26
"St19_13-ch1_BRA20fem.converted.ANA",12,24506.22
"St19_13-ch1_BRA20fem.converted.ANA",2,24527.8
"St19_13-ch1_BRA20fem.converted.ANA",12,24552.73
"St19_13-ch1_BRA20fem.converted.ANA",5,24557.73
"St19_13-ch1_BRA20fem.converted.ANA",12,24652.74
"St19_13-ch1_BRA20fem.converted.ANA",2,24661.39
"St19_13-ch1_BRA20fem.converted.ANA",12,24861.97
"St19_13-ch1_BRA20fem.converted.ANA",2,24877.49
"St19_13-ch1_BRA20fem.converted.ANA",12,24951.77
"St19_13-ch1_BRA20fem.converted.ANA",2,24955.06
"St19_13-ch1_BRA20fem.converted.ANA",12,25019.12
"St19_13-ch1_BRA20fem.converted.ANA",2,25025.04
"St19_13-ch1_BRA20fem.converted.ANA",12,25177.87
"St19_13-ch1_BRA20fem.converted.ANA",2,25183.89
"St19_13-ch1_BRA20fem.converted.ANA",12,25256.09
"St19_13-ch1_BRA20fem.converted.ANA",2,25267
"St19_13-ch1_BRA20fem.converted.ANA",12,25354.73
"St19_13-ch1_BRA20fem.converted.ANA",2,25361.48
"St19_13-ch1_BRA20fem.converted.ANA",12,25445.99
"St19_13-ch1_BRA20fem.converted.ANA",2,25449.98
"St19_13-ch1_BRA20fem.converted.ANA",12,25776.61
"St19_13-ch1_BRA20fem.converted.ANA",2,25795.6
"St19_13-ch1_BRA20fem.converted.ANA",12,25837.85
"St19_13-ch1_BRA20fem.converted.ANA",2,25842.43
"St19_13-ch1_BRA20fem.converted.ANA",12,25974.03
"St19_13-ch1_BRA20fem.converted.ANA",2,25979.31
"St19_13-ch1_BRA20fem.converted.ANA",12,26141.5
"St19_13-ch1_BRA20fem.converted.ANA",2,26147.29
"St19_13-ch1_BRA20fem.converted.ANA",12,26164.84
"St19_13-ch1_BRA20fem.converted.ANA",2,26168.54
"St19_13-ch1_BRA20fem.converted.ANA",12,26347.41
"St19_13-ch1_BRA20fem.converted.ANA",2,26355.82
"St19_13-ch1_BRA20fem.converted.ANA",12,26568.22
"St19_13-ch1_BRA20fem.converted.ANA",2,26575.42
"St19_13-ch1_BRA20fem.converted.ANA",12,26581.8
"St19_13-ch1_BRA20fem.converted.ANA",2,26587.46
"St19_13-ch1_BRA20fem.converted.ANA",12,26759.2
"St19_13-ch1_BRA20fem.converted.ANA",2,26765.66
"St19_13-ch1_BRA20fem.converted.ANA",12,26778.27
"St19_13-ch1_BRA20fem.converted.ANA",5,26785.57
"St19_13-ch1_BRA20fem.converted.ANA",12,26802.27
"St19_13-ch1_BRA20fem.converted.ANA",5,26804.31
"St19_13-ch1_BRA20fem.converted.ANA",12,26940.18
"St19_13-ch1_BRA20fem.converted.ANA",2,26945.94
"St19_13-ch1_BRA20fem.converted.ANA",5,27032.93
"St19_13-ch1_BRA20fem.converted.ANA",12,27048.01
"St19_13-ch1_BRA20fem.converted.ANA",5,27053.88
"St19_13-ch1_BRA20fem.converted.ANA",12,27079.09
"St19_13-ch1_BRA20fem.converted.ANA",5,27086.27
"St19_13-ch1_BRA20fem.converted.ANA",2,27097.02
"St19_13-ch1_BRA20fem.converted.ANA",5,27205.86
"St19_13-ch1_BRA20fem.converted.ANA",12,27220.78
"St19_13-ch1_BRA20fem.converted.ANA",5,27228.68
"St19_13-ch1_BRA20fem.converted.ANA",12,27264.67
"St19_13-ch1_BRA20fem.converted.ANA",5,27267.66
"St19_13-ch1_BRA20fem.converted.ANA",12,27282.07
"St19_13-ch1_BRA20fem.converted.ANA",5,27288.47
"St19_13-ch1_BRA20fem.converted.ANA",12,27321.44
"St19_13-ch1_BRA20fem.converted.ANA",5,27327.82
"St19_13-ch1_BRA20fem.converted.ANA",12,27381.24
"St19_13-ch1_BRA20fem.converted.ANA",5,27386.67
"St19_13-ch1_BRA20fem.converted.ANA",12,27435.34
"St19_13-ch1_BRA20fem.converted.ANA",5,27440.93
"St19_13-ch1_BRA20fem.converted.ANA",12,27480.45
"St19_13-ch1_BRA20fem.converted.ANA",5,27486.24
"St19_13-ch1_BRA20fem.converted.ANA",12,27574.85
"St19_13-ch1_BRA20fem.converted.ANA",5,27581.1
"St19_13-ch1_BRA20fem.converted.ANA",12,27645.06
"St19_13-ch1_BRA20fem.converted.ANA",5,27650.98
"St19_13-ch1_BRA20fem.converted.ANA",12,27736.53
"St19_13-ch1_BRA20fem.converted.ANA",5,27743.48
"St19_13-ch1_BRA20fem.converted.ANA",12,27804.86
"St19_13-ch1_BRA20fem.converted.ANA",5,27811.4
"St19_13-ch1_BRA20fem.converted.ANA",12,27887.3
"St19_13-ch1_BRA20fem.converted.ANA",5,27892.03
"St19_13-ch1_BRA20fem.converted.ANA",12,27949.18
"St19_13-ch1_BRA20fem.converted.ANA",5,27953.4
"St19_13-ch1_BRA20fem.converted.ANA",12,27996.7
"St19_13-ch1_BRA20fem.converted.ANA",5,28002.39
"St19_13-ch1_BRA20fem.converted.ANA",12,28052.27
"St19_13-ch1_BRA20fem.converted.ANA",5,28056.6
"St19_13-ch1_BRA20fem.converted.ANA",12,28097.45
"St19_13-ch1_BRA20fem.converted.ANA",5,28101.67
"St19_13-ch1_BRA20fem.converted.ANA",12,28154.08
"St19_13-ch1_BRA20fem.converted.ANA",5,28157.94
"St19_13-ch1_BRA20fem.converted.ANA",12,28196.31
"St19_13-ch1_BRA20fem.converted.ANA",5,28200.32
"St19_13-ch1_BRA20fem.converted.ANA",12,28253.96
"St19_13-ch1_BRA20fem.converted.ANA",5,28258.03
"St19_13-ch1_BRA20fem.converted.ANA",12,28290.86
"St19_13-ch1_BRA20fem.converted.ANA",5,28295.39
"St19_13-ch1_BRA20fem.converted.ANA",12,28320.52
"St19_13-ch1_BRA20fem.converted.ANA",5,28324.92
"St19_13-ch1_BRA20fem.converted.ANA",12,28380.47
"St19_13-ch1_BRA20fem.converted.ANA",5,28384.87
"St19_13-ch1_BRA20fem.converted.ANA",12,28447.34
"St19_13-ch1_BRA20fem.converted.ANA",5,28452.13
"St19_13-ch1_BRA20fem.converted.ANA",12,28506.93
"St19_13-ch1_BRA20fem.converted.ANA",5,28511.25
"St19_13-ch1_BRA20fem.converted.ANA",12,28569.63
"St19_13-ch1_BRA20fem.converted.ANA",5,28574.8
"St19_13-ch1_BRA20fem.converted.ANA",12,28628.11
"St19_13-ch1_BRA20fem.converted.ANA",5,28632.33
"St19_13-ch1_BRA20fem.converted.ANA",12,28683.43
"St19_13-ch1_BRA20fem.converted.ANA",5,28687.65
"St19_13-ch1_BRA20fem.converted.ANA",12,28745.05
"St19_13-ch1_BRA20fem.converted.ANA",5,28748.99
"St19_13-ch1_BRA20fem.converted.ANA",12,28798.2
"St19_13-ch1_BRA20fem.converted.ANA",99,28800
"St19_13-ch2_MO190fem.converted.ANA",1,38.04
"St19_13-ch2_MO190fem.converted.ANA",2,125.64
"St19_13-ch2_MO190fem.converted.ANA",1,159.94
"St19_13-ch2_MO190fem.converted.ANA",2,320.27
"St19_13-ch2_MO190fem.converted.ANA",1,1470.85
"St19_13-ch2_MO190fem.converted.ANA",2,1618.89
"St19_13-ch2_MO190fem.converted.ANA",7,1631.55
"St19_13-ch2_MO190fem.converted.ANA",2,1966.2
"St19_13-ch2_MO190fem.converted.ANA",1,2013.13
"St19_13-ch2_MO190fem.converted.ANA",2,2168.31
"St19_13-ch2_MO190fem.converted.ANA",12,2497.51
"St19_13-ch2_MO190fem.converted.ANA",2,2524.24
"St19_13-ch2_MO190fem.converted.ANA",12,2531.87
"St19_13-ch2_MO190fem.converted.ANA",2,2548.9
"St19_13-ch2_MO190fem.converted.ANA",12,2556.88
"St19_13-ch2_MO190fem.converted.ANA",2,2567.74
"St19_13-ch2_MO190fem.converted.ANA",12,2593.21
"St19_13-ch2_MO190fem.converted.ANA",2,2601.26
"St19_13-ch2_MO190fem.converted.ANA",12,2661.96
"St19_13-ch2_MO190fem.converted.ANA",5,2674.64
"St19_13-ch2_MO190fem.converted.ANA",12,2702.79
"St19_13-ch2_MO190fem.converted.ANA",5,2712.56
"St19_13-ch2_MO190fem.converted.ANA",12,2776.05
"St19_13-ch2_MO190fem.converted.ANA",2,2797.47
"St19_13-ch2_MO190fem.converted.ANA",12,2802.2
"St19_13-ch2_MO190fem.converted.ANA",2,2810.93
"St19_13-ch2_MO190fem.converted.ANA",12,2857.03
"St19_13-ch2_MO190fem.converted.ANA",2,2881.4
"St19_13-ch2_MO190fem.converted.ANA",12,2894.07
"St19_13-ch2_MO190fem.converted.ANA",2,2901.34
"St19_13-ch2_MO190fem.converted.ANA",12,2952.8
"St19_13-ch2_MO190fem.converted.ANA",2,2959.41
"St19_13-ch2_MO190fem.converted.ANA",12,3053.46
"St19_13-ch2_MO190fem.converted.ANA",2,3072.22
"St19_13-ch2_MO190fem.converted.ANA",12,3078.58
"St19_13-ch2_MO190fem.converted.ANA",2,3084.88
"St19_13-ch2_MO190fem.converted.ANA",12,3137.86
"St19_13-ch2_MO190fem.converted.ANA",5,3163.33
"St19_13-ch2_MO190fem.converted.ANA",12,3193.1
"St19_13-ch2_MO190fem.converted.ANA",5,3201.74
"St19_13-ch2_MO190fem.converted.ANA",12,3225.75
"St19_13-ch2_MO190fem.converted.ANA",2,3241.44
"St19_13-ch2_MO190fem.converted.ANA",12,3347.73
"St19_13-ch2_MO190fem.converted.ANA",2,3357.02
"St19_13-ch2_MO190fem.converted.ANA",12,3360.05
"St19_13-ch2_MO190fem.converted.ANA",2,3364.3
"St19_13-ch2_MO190fem.converted.ANA",5,3460.37
"St19_13-ch2_MO190fem.converted.ANA",12,3467.21
"St19_13-ch2_MO190fem.converted.ANA",5,3477.38
"St19_13-ch2_MO190fem.converted.ANA",12,3491.48
"St19_13-ch2_MO190fem.converted.ANA",5,3499.94
"St19_13-ch2_MO190fem.converted.ANA",2,3513.81
"St19_13-ch2_MO190fem.converted.ANA",5,3694.35
"St19_13-ch2_MO190fem.converted.ANA",12,3709.73
"St19_13-ch2_MO190fem.converted.ANA",5,3738.04
"St19_13-ch2_MO190fem.converted.ANA",12,3752.88
"St19_13-ch2_MO190fem.converted.ANA",5,3761.78
"St19_13-ch2_MO190fem.converted.ANA",2,3788.49
"St19_13-ch2_MO190fem.converted.ANA",5,3909.62
"St19_13-ch2_MO190fem.converted.ANA",12,3918.65
"St19_13-ch2_MO190fem.converted.ANA",5,3947.24
"St19_13-ch2_MO190fem.converted.ANA",12,3960.69
"St19_13-ch2_MO190fem.converted.ANA",5,3973.3
"St19_13-ch2_MO190fem.converted.ANA",2,3987.66
"St19_13-ch2_MO190fem.converted.ANA",5,4108.84
"St19_13-ch2_MO190fem.converted.ANA",12,4122.07
"St19_13-ch2_MO190fem.converted.ANA",5,4161.05
"St19_13-ch2_MO190fem.converted.ANA",12,4181.84
"St19_13-ch2_MO190fem.converted.ANA",2,4190.27
"St19_13-ch2_MO190fem.converted.ANA",12,4195.65
"St19_13-ch2_MO190fem.converted.ANA",2,4200.69
"St19_13-ch2_MO190fem.converted.ANA",5,4214.95
"St19_13-ch2_MO190fem.converted.ANA",2,4233.34
"St19_13-ch2_MO190fem.converted.ANA",5,4318
"St19_13-ch2_MO190fem.converted.ANA",2,4325.48
"St19_13-ch2_MO190fem.converted.ANA",5,4417.49
"St19_13-ch2_MO190fem.converted.ANA",12,4427.98
"St19_13-ch2_MO190fem.converted.ANA",5,4453.64
"St19_13-ch2_MO190fem.converted.ANA",12,4465.65
"St19_13-ch2_MO190fem.converted.ANA",5,4474.91
"St19_13-ch2_MO190fem.converted.ANA",12,4487.32
"St19_13-ch2_MO190fem.converted.ANA",5,4494.88
"St19_13-ch2_MO190fem.converted.ANA",2,4504.84
"St19_13-ch2_MO190fem.converted.ANA",5,4625.99
"St19_13-ch2_MO190fem.converted.ANA",12,4634.13
"St19_13-ch2_MO190fem.converted.ANA",5,4677.2
"St19_13-ch2_MO190fem.converted.ANA",12,4701.38
"St19_13-ch2_MO190fem.converted.ANA",5,4710.69
"St19_13-ch2_MO190fem.converted.ANA",12,4729.61
"St19_13-ch2_MO190fem.converted.ANA",5,4736.86
"St19_13-ch2_MO190fem.converted.ANA",2,4763.8
"St19_13-ch2_MO190fem.converted.ANA",5,4867.98
"St19_13-ch2_MO190fem.converted.ANA",12,4886.01
"St19_13-ch2_MO190fem.converted.ANA",5,4922.01
"St19_13-ch2_MO190fem.converted.ANA",12,4941.23
"St19_13-ch2_MO190fem.converted.ANA",5,4950.51
"St19_13-ch2_MO190fem.converted.ANA",12,5000.89
"St19_13-ch2_MO190fem.converted.ANA",5,5009.67
"St19_13-ch2_MO190fem.converted.ANA",12,5048.59
"St19_13-ch2_MO190fem.converted.ANA",5,5057.39
"St19_13-ch2_MO190fem.converted.ANA",2,5063.83
"St19_13-ch2_MO190fem.converted.ANA",5,5194.07
"St19_13-ch2_MO190fem.converted.ANA",12,5214.42
"St19_13-ch2_MO190fem.converted.ANA",5,5245.91
"St19_13-ch2_MO190fem.converted.ANA",12,5279.38
"St19_13-ch2_MO190fem.converted.ANA",5,5289.19
"St19_13-ch2_MO190fem.converted.ANA",12,5333.46
"St19_13-ch2_MO190fem.converted.ANA",5,5341.18
"St19_13-ch2_MO190fem.converted.ANA",12,5398.84
"St19_13-ch2_MO190fem.converted.ANA",5,5432.14
"St19_13-ch2_MO190fem.converted.ANA",12,5458.25
"St19_13-ch2_MO190fem.converted.ANA",5,5467.46
"St19_13-ch2_MO190fem.converted.ANA",12,5521.52
"St19_13-ch2_MO190fem.converted.ANA",5,5555.51
"St19_13-ch2_MO190fem.converted.ANA",12,5590.24
"St19_13-ch2_MO190fem.converted.ANA",5,5610.98
"St19_13-ch2_MO190fem.converted.ANA",12,5672.7
"St19_13-ch2_MO190fem.converted.ANA",5,5701.26
"St19_13-ch2_MO190fem.converted.ANA",12,5889.8
"St19_13-ch2_MO190fem.converted.ANA",5,5920.06
"St19_13-ch2_MO190fem.converted.ANA",12,5953.95
"St19_13-ch2_MO190fem.converted.ANA",5,5959.53
"St19_13-ch2_MO190fem.converted.ANA",12,6058.17
"St19_13-ch2_MO190fem.converted.ANA",2,6092.98
"St19_13-ch2_MO190fem.converted.ANA",1,6192.76
"St19_13-ch2_MO190fem.converted.ANA",2,6731.92
"St19_13-ch2_MO190fem.converted.ANA",1,6786.52
"St19_13-ch2_MO190fem.converted.ANA",2,6899.88
"St19_13-ch2_MO190fem.converted.ANA",1,6940.81
"St19_13-ch2_MO190fem.converted.ANA",2,6990.88
"St19_13-ch2_MO190fem.converted.ANA",1,7002.56
"St19_13-ch2_MO190fem.converted.ANA",2,7222.69
"St19_13-ch2_MO190fem.converted.ANA",1,7228.71
"St19_13-ch2_MO190fem.converted.ANA",2,7401.97
"St19_13-ch2_MO190fem.converted.ANA",1,7457.29
"St19_13-ch2_MO190fem.converted.ANA",2,7507.26
"St19_13-ch2_MO190fem.converted.ANA",1,7523.93
"St19_13-ch2_MO190fem.converted.ANA",2,7588.92
"St19_13-ch2_MO190fem.converted.ANA",1,7628.96
"St19_13-ch2_MO190fem.converted.ANA",2,7748.11
"St19_13-ch2_MO190fem.converted.ANA",1,7814.13
"St19_13-ch2_MO190fem.converted.ANA",2,7883.18
"St19_13-ch2_MO190fem.converted.ANA",1,7888.56
"St19_13-ch2_MO190fem.converted.ANA",2,7977.17
"St19_13-ch2_MO190fem.converted.ANA",1,7992.43
"St19_13-ch2_MO190fem.converted.ANA",2,8099.02
"St19_13-ch2_MO190fem.converted.ANA",1,8184.83
"St19_13-ch2_MO190fem.converted.ANA",2,8633.02
"St19_13-ch2_MO190fem.converted.ANA",1,8715.74
"St19_13-ch2_MO190fem.converted.ANA",2,8876.29
"St19_13-ch2_MO190fem.converted.ANA",12,9097.38
"St19_13-ch2_MO190fem.converted.ANA",2,9112.67
"St19_13-ch2_MO190fem.converted.ANA",12,9131.89
"St19_13-ch2_MO190fem.converted.ANA",2,9143.39
"St19_13-ch2_MO190fem.converted.ANA",12,9244.14
"St19_13-ch2_MO190fem.converted.ANA",2,9254.15
"St19_13-ch2_MO190fem.converted.ANA",12,9376.83
"St19_13-ch2_MO190fem.converted.ANA",2,9386.68
"St19_13-ch2_MO190fem.converted.ANA",12,9392.21
"St19_13-ch2_MO190fem.converted.ANA",2,9397.49
"St19_13-ch2_MO190fem.converted.ANA",12,9444.7
"St19_13-ch2_MO190fem.converted.ANA",2,9453.06
"St19_13-ch2_MO190fem.converted.ANA",12,9497.83
"St19_13-ch2_MO190fem.converted.ANA",2,9508.97
"St19_13-ch2_MO190fem.converted.ANA",12,9512.75
"St19_13-ch2_MO190fem.converted.ANA",2,9516.25
"St19_13-ch2_MO190fem.converted.ANA",12,9623.57
"St19_13-ch2_MO190fem.converted.ANA",2,9631
"St19_13-ch2_MO190fem.converted.ANA",12,9638.34
"St19_13-ch2_MO190fem.converted.ANA",5,9643.46
"St19_13-ch2_MO190fem.converted.ANA",2,9665.94
"St19_13-ch2_MO190fem.converted.ANA",12,9698.72
"St19_13-ch2_MO190fem.converted.ANA",2,9707.68
"St19_13-ch2_MO190fem.converted.ANA",5,9716.09
"St19_13-ch2_MO190fem.converted.ANA",12,9758.95
"St19_13-ch2_MO190fem.converted.ANA",2,9766.96
"St19_13-ch2_MO190fem.converted.ANA",5,9870.15
"St19_13-ch2_MO190fem.converted.ANA",12,9886.78
"St19_13-ch2_MO190fem.converted.ANA",2,9898.02
"St19_13-ch2_MO190fem.converted.ANA",12,9902.86
"St19_13-ch2_MO190fem.converted.ANA",5,9911.45
"St19_13-ch2_MO190fem.converted.ANA",2,9934.09
"St19_13-ch2_MO190fem.converted.ANA",5,9961.54
"St19_13-ch2_MO190fem.converted.ANA",12,9976.85
"St19_13-ch2_MO190fem.converted.ANA",5,10007.34
"St19_13-ch2_MO190fem.converted.ANA",12,10038.22
"St19_13-ch2_MO190fem.converted.ANA",2,10049.87
"St19_13-ch2_MO190fem.converted.ANA",5,10129.32
"St19_13-ch2_MO190fem.converted.ANA",12,10140.03
"St19_13-ch2_MO190fem.converted.ANA",5,10149.98
"St19_13-ch2_MO190fem.converted.ANA",12,10181.09
"St19_13-ch2_MO190fem.converted.ANA",5,10213.69
"St19_13-ch2_MO190fem.converted.ANA",12,10237.85
"St19_13-ch2_MO190fem.converted.ANA",5,10245.28
"St19_13-ch2_MO190fem.converted.ANA",12,10294.01
"St19_13-ch2_MO190fem.converted.ANA",5,10301.4
"St19_13-ch2_MO190fem.converted.ANA",12,10408.92
"St19_13-ch2_MO190fem.converted.ANA",5,10443.27
"St19_13-ch2_MO190fem.converted.ANA",12,10488.29
"St19_13-ch2_MO190fem.converted.ANA",2,10513.77
"St19_13-ch2_MO190fem.converted.ANA",12,10520.09
"St19_13-ch2_MO190fem.converted.ANA",5,10529.2
"St19_13-ch2_MO190fem.converted.ANA",12,10662.99
"St19_13-ch2_MO190fem.converted.ANA",2,10693.02
"St19_13-ch2_MO190fem.converted.ANA",12,10700.27
"St19_13-ch2_MO190fem.converted.ANA",2,10703.13
"St19_13-ch2_MO190fem.converted.ANA",5,10713.42
"St19_13-ch2_MO190fem.converted.ANA",2,10725
"St19_13-ch2_MO190fem.converted.ANA",12,10907.65
"St19_13-ch2_MO190fem.converted.ANA",5,10921.23
"St19_13-ch2_MO190fem.converted.ANA",12,10943.49
"St19_13-ch2_MO190fem.converted.ANA",5,10955.87
"St19_13-ch2_MO190fem.converted.ANA",2,10961.55
"St19_13-ch2_MO190fem.converted.ANA",5,11061.05
"St19_13-ch2_MO190fem.converted.ANA",12,11082.76
"St19_13-ch2_MO190fem.converted.ANA",5,11095.45
"St19_13-ch2_MO190fem.converted.ANA",12,11103.01
"St19_13-ch2_MO190fem.converted.ANA",5,11112.07
"St19_13-ch2_MO190fem.converted.ANA",2,11119.55
"St19_13-ch2_MO190fem.converted.ANA",5,11299.58
"St19_13-ch2_MO190fem.converted.ANA",12,11320.7
"St19_13-ch2_MO190fem.converted.ANA",5,11333.03
"St19_13-ch2_MO190fem.converted.ANA",12,11350.83
"St19_13-ch2_MO190fem.converted.ANA",5,11361.74
"St19_13-ch2_MO190fem.converted.ANA",2,11374.86
"St19_13-ch2_MO190fem.converted.ANA",5,11507.65
"St19_13-ch2_MO190fem.converted.ANA",12,11526.15
"St19_13-ch2_MO190fem.converted.ANA",5,11554.5
"St19_13-ch2_MO190fem.converted.ANA",12,11597.03
"St19_13-ch2_MO190fem.converted.ANA",5,11610.15
"St19_13-ch2_MO190fem.converted.ANA",12,11640.44
"St19_13-ch2_MO190fem.converted.ANA",5,11649.47
"St19_13-ch2_MO190fem.converted.ANA",2,11655.8
"St19_13-ch2_MO190fem.converted.ANA",5,11875.6
"St19_13-ch2_MO190fem.converted.ANA",12,11901.74
"St19_13-ch2_MO190fem.converted.ANA",5,11918.41
"St19_13-ch2_MO190fem.converted.ANA",12,11957.83
"St19_13-ch2_MO190fem.converted.ANA",2,11971.57
"St19_13-ch2_MO190fem.converted.ANA",5,12031.8
"St19_13-ch2_MO190fem.converted.ANA",2,12055.14
"St19_13-ch2_MO190fem.converted.ANA",5,12100.01
"St19_13-ch2_MO190fem.converted.ANA",12,12136.42
"St19_13-ch2_MO190fem.converted.ANA",2,12153.22
"St19_13-ch2_MO190fem.converted.ANA",5,12262.72
"St19_13-ch2_MO190fem.converted.ANA",12,12293.46
"St19_13-ch2_MO190fem.converted.ANA",5,12330.64
"St19_13-ch2_MO190fem.converted.ANA",12,12351.1
"St19_13-ch2_MO190fem.converted.ANA",5,12358.95
"St19_13-ch2_MO190fem.converted.ANA",12,12387.97
"St19_13-ch2_MO190fem.converted.ANA",5,12395.63
"St19_13-ch2_MO190fem.converted.ANA",2,12402.04
"St19_13-ch2_MO190fem.converted.ANA",5,12438.11
"St19_13-ch2_MO190fem.converted.ANA",2,12455.58
"St19_13-ch2_MO190fem.converted.ANA",5,12566.68
"St19_13-ch2_MO190fem.converted.ANA",12,12586.39
"St19_13-ch2_MO190fem.converted.ANA",5,12602.39
